date,TICKER,bm,pe_op_basic,pe_op_dil,roa,roe,roce,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,inv_turn,at_turn,accrual,RET,vwretd,ewretd,sprtrn,market_cap,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,52_week_high,Rel_to_high,SUV,TB3MS,T10Y2Y,BAA10Y,Size,Momentum,ShortTermReversal
2023-07-31,BAC,0.992,10.917,10.985,0.015,0.113,0.061,0.915,0.904,10.71,0.051,1.107,1.107,1.158,0.033,0.006,0.005099,0.011089,0.005604,0.012269,284635887.35999995,221462761.87,4.391953011815837,1448241075.5,0.0244428468727534,0.0136465740065332,0.2880663562018984,0.082982225575439,0.017943269001694,0.021019,-0.0246929999999999,-0.049773,38.41,0.7469409008070816,0.6099975727737259,5.16,-0.8914285714285713,2.0061904761904765,19.24763740158652,0.0186021062443197,-0.016631
2023-08-31,BAC,0.924,10.457,10.521,0.016,0.112,0.062,0.91,0.899,10.169,0.051,1.107,1.107,1.986,0.037,0.011,0.002631,0.003173,0.008267,0.001469,274531677.7,228395924.98,4.463696508986638,930988416.0,0.0209059233449477,0.0164972089278921,0.0729395764992753,0.0053201818198936,0.0131049108309954,-0.001565,0.074534,0.0765679999999999,38.41,0.8331163759437648,-1.4653467059424006,5.25,-0.929,1.842,19.35682467439297,0.0048906605948495,0.001047
2023-09-30,BAC,0.924,8.72,8.773,0.016,0.112,0.062,0.91,0.899,10.169,0.051,1.107,1.107,1.986,0.037,0.011,0.010601,-0.001065,-0.001883,-0.001597,228909795.4,248557882.07,2.970288110968373,1067756494.63,0.0161134386077989,0.0132516757168767,-0.1964852699285547,0.038606461298897,0.0106225427956245,-0.004457,-0.0297839999999999,-0.050488,38.41,0.7464202030721168,0.3796957557423934,5.3,-0.7339130434782608,1.8495652173913044,19.24407731016418,0.0224369044301913,0.003135
2023-10-31,BAC,0.924,8.927,8.982,0.016,0.112,0.062,0.91,0.899,10.169,0.061,1.1075,1.1075,1.986,0.037,0.011,0.0135,-0.002634,0.000677,-0.002709,234352405.92,231424203.12,3.5203529104410816,1112883427.76,0.01159843635895,0.0101194674723368,-0.1055254718245845,0.0111356252038011,0.0224718763636542,0.010634,-0.0461799999999999,-0.028851,38.41,0.7128351991668836,0.3244634675385823,5.32,-0.643,1.777,19.198038850129205,0.0333629994904121,-0.004477
2023-11-30,BAC,1.104,8.126,8.174,0.016,0.119,0.064,0.912,0.901,10.383,0.071,1.108,1.108,5.09,0.042,0.0,-0.016631,0.006298,0.005594,0.006475,221462761.87,212168132.4,5.538244620943837,1319809556.1,0.028738296097154,0.0178259110480989,0.1566103671571441,0.0245268071010954,0.0226676116426589,0.02066,-0.0385109999999999,-0.044339,38.41,0.6857589169487114,-0.3994309078392292,5.34,-0.2695238095238095,1.8314285714285712,19.159314726584036,0.0306025375611016,-0.006531
2023-12-31,BAC,1.104,8.389,8.438,0.016,0.119,0.064,0.912,0.901,10.383,0.068,1.108,1.108,5.09,0.042,0.0,0.001047,0.003964,0.001808,0.003784,228634999.57,209307438.48,4.258808719238023,1602180348.6799998,0.0255302812170073,0.0186350249077686,0.0893748820098935,0.0079878695342823,0.022581063482186,0.026414,0.09214,0.0700949999999999,37.85,0.8055482166446498,0.7824142504131097,5.27,-0.3795238095238095,1.789047619047619,19.301508797315854,0.0329489077096589,0.025302
2014-07-31,BYI,0.06,19.604,20.033,0.341,0.825,0.336,0.82,0.767,4.563,0.344,1.991,2.304,4.132,1.031,-0.077,0.00742,0.001035,0.002778,-0.000372,2857353.7199999997,2317225.0,5.845679638360539,27170093.84,0.0200067819599864,0.0145576395132373,0.0200912638359035,0.0208597413739303,0.0119432184224509,0.003359,0.036934,0.027046,65.72,1.0,-0.6262429508394209,0.04,2.146190476190476,2.2,14.763746756292887,-0.0087739371271595,-0.007235
2014-08-31,BYI,0.106,17.372,17.689,0.363,0.764,0.356,0.872,0.841,6.8,0.377,2.02,2.349,4.027,0.776,-0.068,-0.007326,-0.019359,-0.016042,-0.019999,2649567.0,2583509.5,4.539257548694905,36331849.4,0.0074439802506645,0.0152876434495141,0.0200912638359035,0.0208597413739303,0.0137060415471876,-0.010417,0.010741,0.008803,60.17,1.0,0.314217396903661,0.03,2.0359090909090907,2.1922727272727274,14.675517352356083,-0.0087739371271595,0.0
2014-09-30,BYI,0.106,16.992,17.303,0.363,0.764,0.356,0.872,0.841,6.8,0.377,2.02,2.349,4.027,0.776,-0.068,0.020638,0.0038,0.005008,0.00332,2591687.1599999997,2363176.75,16.414987156589113,45522054.09,0.0140996931243261,0.008180655260076,0.0200912638359035,0.0208597413739303,0.0179986223306068,0.001282,0.0271339999999999,0.021194,79.29,1.0,-0.4977674538319213,0.03,1.9476190476190476,2.2704761904761903,14.926813152995194,-0.0087739371271595,-0.010362
2014-10-31,BYI,0.106,16.695,17.0,0.363,0.764,0.356,0.872,0.841,6.8,0.377,2.02,2.349,4.027,0.776,-0.068,0.0391,-0.004091,-0.006147,-0.002786,2546321.88,3038313.51,3.5891105259904528,34043214.300000004,0.0171679277675336,0.0038441961349135,0.0200912638359035,0.0208597413739303,0.0078990714667793,0.006086,0.0093399999999999,0.004485,80.7,1.0,-0.3181161326073866,0.02,1.9676190476190476,2.268095238095238,14.944491903053608,-0.0087739371271595,0.015237
2014-11-30,BYI,0.138,15.365,15.65,0.287,0.594,0.257,0.899,0.879,8.955,0.41,2.075,2.424,4.037,0.651,-0.058,-0.007235,0.011527,0.009145,0.011731,2317225.0,3097869.64,5.057873577921116,99308713.2,0.0111111111111111,0.0161828692091196,0.0200912638359035,0.0208597413739303,0.0119320280951098,0.010148,0.0063469999999999,0.028616,80.4,1.0,1.3292062545525274,0.02,1.8586363636363636,2.3836363636363633,14.942071421113935,-0.0087739371271595,-0.003827
2014-07-31,C,1.329,11.266,11.347,0.017,0.066,0.039,0.895,0.876,8.654,0.495,1.116,1.298,0.242,0.05,-0.028,-0.018012,0.001035,0.002778,-0.000372,143665470.0,144507432.45,2.373252525392856,579231890.7,0.0094986807387863,0.0090223429679645,-0.0194928945076876,0.0162960533650424,0.0105051907640847,-0.001906,-0.0233319999999999,-0.019304,47.1,1.0,-1.118305649094713,0.04,2.146190476190476,2.2,18.778912190412314,-0.0286058030691507,0.006134
2014-08-31,C,1.252,11.027,11.077,0.018,0.07,0.042,0.89,0.87,8.193,0.495,1.116,1.298,0.236,0.049,-0.023,-0.001232,-0.019359,-0.016042,-0.019999,147300270.0,144173276.1,2.5627720753444128,1151875790.6599998,0.0142977291841883,0.0119570414157692,0.0614238115187039,0.0248802442397228,0.0288165508813507,0.011736,0.014671,0.0181569999999999,48.91,1.0,0.9901185362833356,0.03,2.0359090909090907,2.1922727272727274,18.814714900295662,-0.0286058030691507,-0.000849
2014-09-30,C,1.252,10.794,10.843,0.018,0.07,0.042,0.89,0.87,8.193,0.495,1.116,1.298,0.236,0.049,-0.023,0.007407,0.0038,0.005008,0.00332,144627411.6,148295120.0,1.9579871340338104,463936569.75,0.020439137913589,0.0088212619010159,0.0614238115187039,0.0248802442397228,0.0183985720247072,-0.009063,0.0534619999999999,0.0470169999999999,51.65,1.0,-1.194698419303209,0.03,1.9476190476190476,2.2704761904761903,18.869148350433413,-0.0286058030691507,-0.0216
2014-10-31,C,1.252,10.864,10.913,0.018,0.07,0.042,0.89,0.87,8.193,0.495,1.116,1.298,0.236,0.049,-0.023,-0.005191,-0.004091,-0.006147,-0.002786,145540998.0,156591075.45,2.1751968560223593,1129039650.4,0.0071642947042307,0.0103612710278786,0.0614238115187039,0.0248802442397228,0.0158712032370786,-0.008383,-0.005562,0.0128529999999999,51.82,1.0,1.3230357944371776,0.02,1.9676190476190476,2.268095238095238,18.87243433000173,-0.0286058030691507,0.005059
2014-11-30,C,1.392,10.618,10.642,0.018,0.07,0.042,0.892,0.872,8.327,0.495,1.116,1.298,0.243,0.049,-0.015,0.006134,0.011527,0.009145,0.011731,144507432.45,155378366.25,2.9879100044920186,1479716514.56,0.0168330397338032,0.0169444622820834,0.0614238115187039,0.0248802442397228,0.0219302090007975,0.009687,0.0682589999999999,0.0345589999999999,53.53,1.0,0.7463160084864039,0.02,1.8586363636363636,2.3836363636363633,18.90414643071495,-0.0286058030691507,-0.004419
2014-12-31,C,1.392,10.513,10.537,0.018,0.07,0.042,0.892,0.872,8.327,0.495,1.116,1.298,0.243,0.049,-0.015,-0.000849,-0.006097,-0.013253,-0.002542,143079673.5,159622848.45,1.7119450858916183,317171165.84999996,0.0124958267754088,0.0059042204964798,0.0614238115187039,0.0248802442397228,0.0102947124042328,-0.003681,0.0060839999999999,-0.002746,53.97,1.0,-2.259558596796406,0.02,1.7983333333333331,2.4594444444444448,18.912332522940208,-0.0286058030691507,0.00715
2015-01-31,C,1.392,10.917,10.942,0.018,0.07,0.042,0.892,0.872,8.327,0.495,1.116,1.298,0.243,0.049,-0.015,-0.0216,-0.008784,-0.001034,-0.010311,148295120.0,161623184.8,2.3566684103603928,551543879.32,0.0161750268804636,0.0156146509517419,0.0614238115187039,0.0248802442397228,0.0144794638356723,0.00201,0.0280069999999999,0.0117719999999999,56.37,0.9599077523505412,-0.9387973825271588,0.03,1.5718181818181818,2.5304545454545457,18.914923197964303,-0.0286058030691507,-0.002956
2015-02-28,C,1.417,11.529,11.607,0.018,0.048,0.041,0.89,0.869,8.184,0.495,1.116,1.298,0.24,0.048,-0.008,0.005059,-0.012152,-0.009641,-0.012992,156591075.45,166137121.92000002,3.0603199099887233,1114113405.75,0.0129126791519759,0.0193813471936156,0.0614238115187039,0.0248802442397228,0.0147443883224804,0.011038,-0.046589,-0.0073119999999999,56.37,0.832889835018627,0.035079790369148,0.03,1.33,2.573,18.77298739196393,-0.0239555180149829,-0.013311
2015-03-31,C,1.417,11.567,11.645,0.018,0.048,0.041,0.89,0.869,8.184,0.495,1.116,1.298,0.24,0.048,-0.008,-0.004419,-0.002605,-0.001387,-0.002956,157106476.86,142719179.68,2.705082609538721,974406339.32,0.0292825768667642,0.0105120866248283,-0.0194928945076876,0.0162960533650424,0.0151861354459894,0.006143,0.0599659999999999,0.034833,56.37,0.9299272662763882,0.1805929517274035,0.02,1.356315789473684,2.531578947368421,18.88463152549424,-0.0365014336427601,-0.01407
2015-04-30,C,1.417,11.949,12.029,0.018,0.048,0.041,0.89,0.869,8.184,0.495,1.116,1.298,0.24,0.048,-0.008,0.00715,-0.007119,-0.003535,-0.008796,162168492.64000002,162280689.99,2.727674931794268,717619040.32,0.0278488206876954,0.0145583318416131,-0.0194928945076876,0.0162960533650424,0.0209475367129361,0.012549,-0.035493,-0.01956,56.37,0.9139613269469578,-0.8297173890481165,0.03,1.4022727272727271,2.496363636363637,18.867670317742135,-0.043402919988233,0.000191
2015-05-31,C,1.295,12.02,12.101,0.018,0.046,0.042,0.889,0.867,8.039,0.495,1.116,1.298,0.247,0.048,-0.004,-0.002956,-0.010676,-0.011719,-0.010129,163501467.35999998,156359799.68,2.2303739433903065,1035504045.92,0.0117561331066311,0.0085704518549122,-0.0194928945076876,0.0162960533650424,0.0207203493801971,0.013957,0.0199509999999999,0.0074699999999999,56.37,0.9458932056058188,0.7215250625555651,0.02,1.395,2.549090909090909,18.901703934201123,-0.0406460452229326,-0.002324
2015-06-30,C,1.295,12.051,12.132,0.018,0.046,0.042,0.889,0.867,8.039,0.495,1.116,1.298,0.247,0.048,-0.004,-0.013311,-0.005829,-0.002778,-0.006318,163925595.68,163158051.84,1.9251489366153,748541884.48,0.0258930338714503,0.0092091727892986,-0.0194928945076876,0.0162960533650424,0.0211909307649625,-0.005832,0.0153589999999999,0.0213959999999999,56.37,0.9593755543728932,-0.2747019886153281,0.02,1.5885,2.691,18.915903013265417,-0.0542983320202161,-0.008184
2015-07-31,C,1.295,10.457,10.527,0.018,0.046,0.042,0.889,0.867,8.039,0.495,1.116,1.298,0.247,0.048,-0.004,-0.01407,0.002975,0.004032,0.002658,142234461.6,165208923.0,2.227069194077368,979816406.56,0.0110517422477965,0.0115856091826977,-0.0194928945076876,0.0162960533650424,0.0319381995846943,-0.025914,-0.039103,-0.00257,57.39,0.9625370273566825,0.1616201233363935,0.02,1.675,2.7618181818181817,18.9371259100718,-0.0616498383042503,-0.008616
2015-08-31,C,1.223,13.58,13.651,0.017,0.037,0.039,0.885,0.859,7.745,0.495,1.116,1.298,0.256,0.049,-0.02,0.000191,-0.000764,0.002575,-0.002272,159034469.42000002,168940915.2,2.579021455425382,732463754.9,0.0139332104813699,0.0156274300075893,-0.0194928945076876,0.0162960533650424,0.0163418906082863,0.00017,0.0441169999999999,0.059599,60.34,0.9688432217434536,-1.3106579047357407,0.03,1.656818181818182,2.877272727272727,18.993781341213808,-0.0346425401099003,0.00656
2015-09-30,C,1.223,13.347,13.417,0.017,0.037,0.039,0.885,0.859,7.745,0.495,1.116,1.298,0.256,0.049,-0.02,-0.002324,-0.007265,0.001207,-0.008392,156359799.68,177375824.4,2.2756590779233608,1103240096.56,0.0080197935329751,0.0219515135947986,-0.0194928945076876,0.0162960533650424,0.0154680420514228,-0.002994,-0.068919,-0.066269,60.34,0.8863109048723897,0.3204430329142881,0.07,1.4695238095238097,3.020952380952381,18.896706892616276,-0.0463529353712529,-0.007133
2015-10-31,C,1.223,13.813,13.885,0.017,0.037,0.039,0.885,0.859,7.745,0.495,1.116,1.298,0.256,0.049,-0.02,-0.008184,0.01943,0.014167,0.019076,161772880.0,160966510.6,2.531207562873019,874572556.77,0.0176706313880724,0.0168724609488673,-0.0194928945076876,0.0162960533650424,0.0255683862559302,-0.000612,-0.037699,-0.011007,60.34,0.8221743453762015,-0.1261844951819174,0.02,1.4595238095238094,3.1680952380952383,18.821591566695492,-0.0385241826537837,0.003754
2015-11-30,C,1.296,13.419,13.486,0.017,0.041,0.039,0.885,0.86,7.79,0.495,1.116,1.298,0.248,0.048,-0.016,-0.008616,-0.004004,-0.001223,-0.00481,164086291.2,150161167.05,2.4886603796543945,979935754.46,0.0157226365652086,0.0176173859928495,-0.0194928945076876,0.0162960533650424,0.024298486767536,-0.018637,0.0598259999999999,0.0359409999999999,60.34,0.881173351010938,0.3622844557565036,0.02,1.4252380952380952,3.2714285714285714,18.88058920237488,-0.0334654919362962,0.012449
2015-12-31,C,1.296,13.707,13.776,0.017,0.041,0.039,0.885,0.86,7.79,0.495,1.116,1.298,0.248,0.048,-0.016,0.00656,-0.003859,-0.000273,-0.004641,167605893.6,161508282.7,1.9650842340360049,789879407.22,0.0264998159735002,0.0130873705552337,-0.0194928945076876,0.0162960533650424,0.0195772549350426,0.002404,-0.011787,0.0037109999999999,60.34,0.8964202850513755,0.0418750145802004,0.12,1.378421052631579,3.194736842105263,18.89774420074197,-0.0394525066736611,-0.009132
2016-01-31,C,1.296,14.506,14.579,0.017,0.041,0.039,0.885,0.86,7.79,0.495,1.116,1.298,0.248,0.048,-0.016,-0.007133,-0.008181,-0.002015,-0.009412,177375824.4,163486971.20000002,2.12502283484716,583831649.25,0.0120739091800184,0.0176819316207102,-0.0194928945076876,0.0162960533650424,0.0307993530622257,-0.012835,0.0249249999999999,0.0191249999999999,60.34,0.8576400397746105,-0.7130308835830377,0.23,1.26,3.2122727272727274,18.853519307004113,-0.0286495124845679,-0.002214
2016-02-29,C,1.236,12.703,12.703,0.017,0.063,0.041,0.883,0.856,7.614,0.495,1.116,1.298,0.251,0.048,-0.021,0.003754,0.024547,0.022985,0.02476,160966510.6,157826890.2,3.8789973002965503,1537462076.38,0.0090600226500565,0.0276964761001429,-0.0194928945076876,0.0162960533650424,0.0135224679533554,-0.002959,-0.142986,-0.151419,60.34,0.7056678820019887,0.6730957774314139,0.26,1.1857894736842105,3.3626315789473686,18.649818406633077,-0.025148067521305,-0.010516
2016-03-31,C,1.236,11.784,11.784,0.017,0.063,0.041,0.883,0.856,7.614,0.495,1.116,1.298,0.251,0.048,-0.021,0.012449,-0.005893,0.001118,-0.008121,149318410.45,120321406.1,5.214590382018482,865137246.75,0.0324085440707095,0.0320352645144871,-0.0194928945076876,0.0162960533650424,0.0203752959647045,0.022786,0.0612529999999999,0.0472559999999999,60.34,0.6438515081206496,-0.9820664881208824,0.31,1.046,3.559,18.556386313839667,0.0275131241029185,0.054221
2016-04-30,C,1.236,12.629,12.629,0.017,0.063,0.041,0.883,0.856,7.614,0.495,1.116,1.298,0.251,0.048,-0.021,-0.009132,-0.000869,0.001595,-0.00204,158392898.3,121668912.4,3.556310675133478,653873971.0,0.0544843886055479,0.0153287412591338,-0.0194928945076876,0.0162960533650424,0.0187353349492453,0.003835,-0.018057,0.0167879999999999,60.34,0.6919124958568114,-0.9163974394293364,0.29,1.014090909090909,3.244545454545454,18.6260358305025,0.0129584836486804,-0.016456
2016-05-31,C,1.391,11.708,11.733,0.018,0.07,0.042,0.881,0.852,7.442,0.495,1.116,1.298,0.249,0.048,-0.03,-0.002214,-0.004465,-0.003775,-0.005063,161133569.10000002,122796102.0,3.557233054515037,1107142093.2,0.01787203622066,0.018651813511094,-0.0194928945076876,0.0162960533650424,0.0297847417388838,-0.011621,0.0562729999999999,0.052251,60.34,0.7669870732515743,0.6278180261842403,0.23,1.0371428571428571,2.98,18.72692791356981,0.0181467737114897,-0.003104
2016-06-30,C,1.391,11.201,11.226,0.018,0.07,0.042,0.881,0.852,7.442,0.495,1.116,1.298,0.249,0.048,-0.03,-0.010516,-0.000348,0.00328,-0.001,154162732.5,135831800.0,2.9322942418491103,996784885.41,0.0172191132156693,0.0184833535701722,-0.0194928945076876,0.0162960533650424,0.0279404027899283,0.010193,0.0592579999999999,0.0218939999999999,60.34,0.7717931720251906,0.5642460873970291,0.27,0.99,2.8704761904761904,18.733150377145336,0.0171054004105857,-0.00963
2016-07-31,C,1.391,9.216,9.236,0.018,0.07,0.042,0.881,0.852,7.442,0.495,1.116,1.298,0.249,0.048,-0.03,0.054221,0.013181,0.009829,0.013565,125751514.0,137765567.26,4.076026355266503,1461837801.6,0.0326592408348654,0.0321737977737605,-0.0194928945076876,0.0162960533650424,0.0236561671557296,0.041543,0.0125589999999999,0.0171019999999999,60.34,0.7025190586675505,0.745846671392266,0.27,0.9127272727272728,2.880909090909091,18.639106305515597,0.0102594209480779,-0.000215
2016-08-31,C,1.342,7.025,7.038,0.02,0.085,0.049,0.871,0.841,6.798,0.495,1.116,1.298,0.249,0.049,-0.013,-0.016456,0.00263,0.003096,0.001631,114534462.0,123619209.48,3.6019525919395163,603427680.83,0.0310506679504151,0.0127693280014217,-0.0194928945076876,0.0162960533650424,0.0208134325901349,-0.001129,0.0212089999999999,0.018686,58.74,0.7458290772897515,-1.1552683602621008,0.3,0.8314999999999999,2.7145,18.661943734246726,0.0240396587220192,0.00641
2016-09-30,C,1.342,7.55,7.563,0.02,0.085,0.049,0.871,0.841,6.798,0.495,1.116,1.298,0.249,0.049,-0.013,-0.003104,-0.002578,-0.00381,-0.002376,122796102.0,124903146.0,2.6821720247142533,994262218.18,0.0262394055497504,0.0109707612262873,-0.0194928945076876,0.0162960533650424,0.0533478999451541,0.013542,0.0321859999999999,0.004324,55.87,0.8544836226955433,1.2001761228643462,0.3,0.8191304347826087,2.6839130434782605,18.747842304437704,0.0139610061950909,-0.006125
2016-10-31,C,1.342,8.369,8.384,0.02,0.085,0.049,0.871,0.841,6.798,0.495,1.116,1.298,0.249,0.049,-0.013,-0.00963,0.00783,0.007534,0.007968,135831800.0,138702554.76000002,2.7866537978972112,1207344457.32,0.0194907261867337,0.0136897968647225,-0.0194928945076876,0.0162960533650424,0.0157185234804582,-0.022829,-0.019614,0.0078459999999999,55.87,0.8453552890638983,1.5644810944183265,0.29,0.8595238095238096,2.680952380952381,18.737101967435045,-0.0018515733292254,-0.00334
2016-11-30,C,1.712,8.854,8.854,0.019,0.078,0.047,0.875,0.846,7.053,0.495,1.116,1.298,0.25,0.048,-0.012,-0.000215,0.00043,-0.001156,-0.000122,136679643.53,137220814.01999998,2.530711200630145,745774920.05,0.0307823856348866,0.0078546990153061,-0.0194928945076876,0.0162960533650424,0.0201600901323607,-0.00741,0.0223909999999999,0.022528,55.87,0.879720780383032,-0.2385451701273005,0.33,0.9215,2.612,18.75761165750809,0.0387999360123814,0.031223
2016-12-31,C,1.712,8.059,8.059,0.019,0.078,0.047,0.875,0.846,7.053,0.495,1.116,1.298,0.25,0.048,-0.012,0.00641,-0.001561,-0.000985,-0.002653,124411640.31,140064229.5,3.889669931750847,1375637546.18,0.0145454545454545,0.0176200727010268,-0.0194928945076876,0.0162960533650424,0.0208350035209289,0.000901,0.0509629999999999,0.050945,56.78,0.9931313842902432,0.0635292404055612,0.45,1.1625,2.566,18.895026648734,0.0324918811666539,-0.008273
2017-01-31,C,1.712,8.329,8.329,0.019,0.078,0.047,0.875,0.846,7.053,0.495,1.116,1.298,0.25,0.048,-0.012,-0.006125,-0.004036,-0.001826,-0.004637,127285574.0,160696274.7,2.8064900063299354,985854495.57,0.0117042028728497,0.0125433014264061,-0.0194928945076876,0.0162960533650424,0.0167209468059735,-0.010993,-0.006311,0.0162439999999999,61.09,0.9728269765919136,-0.5456703039600346,0.51,1.2952380952380953,2.335238095238095,18.94753396029348,0.0598160545744403,0.01567
2017-02-28,C,1.727,9.586,9.586,0.019,0.074,0.046,0.873,0.844,6.931,0.495,1.116,1.298,0.252,0.047,-0.015,-0.00334,0.000839,0.003957,-0.00089,138702554.76000002,169216967.4,2.5659519235657924,1631408541.6599998,0.0242840007575598,0.0124407197383388,-0.0194928945076876,0.0162960533650424,0.0216825538872492,-0.008755,-0.044312,-0.061259,61.41,0.9091353199804592,1.6377652752997922,0.51,1.226,2.228,18.8573909986142,0.0061537568426277,0.000842
2017-03-31,C,1.727,9.484,9.484,0.019,0.074,0.046,0.873,0.844,6.931,0.495,1.116,1.298,0.252,0.047,-0.015,0.031223,-0.004647,-0.009037,-0.002578,137220814.01999998,162748080.3,2.334176319006326,1030972183.55,0.012091474634189,0.0124970117753468,-0.0194928945076876,0.0162960533650424,0.030120841485311,0.007723,0.0477399999999999,0.0500319999999999,61.41,0.973945611463931,-0.158789765466237,0.52,1.2178947368421054,2.2221052631578946,18.925786673147364,0.0088933188356088,-0.013778
2017-04-30,C,1.727,9.869,9.869,0.019,0.074,0.046,0.873,0.844,6.931,0.495,1.116,1.298,0.252,0.047,-0.015,-0.008273,-0.001095,0.002222,-0.002255,140064229.5,167988086.67000002,2.323574776863669,861879321.78,0.0209047852359953,0.0110519157943912,-0.0194928945076876,0.0162960533650424,0.0326362295019546,0.018858,-0.0045349999999999,-0.046397,61.55,0.9718927701056052,-0.683965515462745,0.74,1.168695652173913,2.2,18.923842420355285,0.008493565139195,-0.003499
2017-05-31,C,1.578,11.627,11.627,0.018,0.071,0.045,0.872,0.843,6.848,0.495,1.116,1.298,0.252,0.047,-0.007,0.01567,-0.002611,-0.004225,-0.001913,160696274.7,164552407.51,2.1049877679787223,704537474.0,0.010239194292908,0.0110315424049213,-0.0194928945076876,0.0162960533650424,0.0238605021628347,-0.009151,0.0097929999999999,-0.010169,61.55,0.9605199025182778,-1.1150963457729786,0.8,1.0563157894736843,2.272105263157895,18.907880026858184,0.0066881196077355,-0.011403
2017-06-30,C,1.578,12.254,12.254,0.018,0.071,0.045,0.872,0.843,6.848,0.495,1.116,1.298,0.252,0.047,-0.007,0.000842,-0.000326,-0.00071,-0.00046,169359453.9,163711218.0,2.017136082879794,1401532359.72,0.0151660039928195,0.012590488933694,-0.0194928945076876,0.0162960533650424,0.020109685841846,-0.006928,0.0105649999999999,0.0009749999999999,62.49,0.9687950072011522,1.3012102945339443,0.89,1.0018181818181815,2.245909090909091,18.931599799273492,0.0023272157673881,-0.004546
2017-07-31,C,1.578,11.511,11.511,0.018,0.071,0.045,0.872,0.843,6.848,0.495,1.116,1.298,0.252,0.047,-0.007,-0.013778,0.001446,0.001301,0.001533,154760760.0,168168998.64,2.3091010598884307,1058865695.36,0.0152571027998846,0.0103789037885814,-0.0194928945076876,0.0162960533650424,0.0201376490993366,0.027616,0.034994,-0.017003,66.98,0.998507017020006,-0.2620945908280516,0.98,0.8445454545454546,2.183181818181818,19.031195464456367,-0.0218303829703564,-0.017846
2017-08-31,C,1.249,12.206,12.206,0.019,0.073,0.046,0.874,0.845,6.956,0.495,1.116,1.298,0.265,0.047,-0.022,-0.003499,-0.000859,-0.001476,-0.000728,165716105.29,184413220.84,1.999875200487822,1578408674.3,0.0222356374631465,0.0101135669999835,-0.0194928945076876,0.0162960533650424,0.0200203368623014,-0.002515,0.0065809999999999,-0.015292,68.45,1.0,1.3042435635984326,1.07,0.9455,2.0715,19.043919588758648,-0.017271578627676,-0.001493
2017-09-30,C,1.249,12.208,12.208,0.019,0.073,0.046,0.874,0.845,6.956,0.495,1.116,1.298,0.265,0.047,-0.022,-0.011403,0.006903,0.006717,0.005721,165394224.3,189138677.52,1.603570395948912,846244286.4300001,0.0119881562793386,0.0090422629531084,-0.0194928945076876,0.0162960533650424,0.0212122149600791,0.007854,0.0009549999999999,-0.010649,69.6,0.9774425287356324,-0.5220897373390694,1.01,0.8739130434782609,2.100869565217391,19.03776482138116,0.0009372847334327,0.015127
2017-10-31,C,1.249,12.065,12.065,0.019,0.073,0.046,0.874,0.845,6.956,0.495,1.116,1.298,0.265,0.047,-0.022,-0.004546,0.003328,0.002609,0.003705,162775096.0,185297053.56,1.6855300124827306,929421311.18,0.0102880658436214,0.0116653696609372,-0.0194928945076876,0.0162960533650424,0.0211494455511931,0.005119,0.0464509999999999,0.0338909999999999,72.74,1.0,-0.6190827366721943,1.03,0.8175000000000001,2.1015,19.10470747658303,-0.0290833696541444,0.000294
2017-11-30,C,1.268,12.036,12.036,0.019,0.074,0.046,0.873,0.845,6.905,0.495,1.116,1.298,0.259,0.046,-0.019,-0.017846,0.00203,0.004483,0.000944,166682239.32,201072232.8,1.726241521101764,862415410.5,0.0133514986376022,0.0108036226033336,-0.0194928945076876,0.0162960533650424,0.0269722142628073,-0.001218,0.0231369999999999,0.0196569999999999,75.72,0.9706814580031696,-0.8625643410360702,1.07,0.8104761904761905,1.9557142857142855,19.085089642601872,-0.0197709691771487,0.001239
2017-12-31,C,1.268,13.296,13.296,0.019,0.074,0.046,0.873,0.845,6.905,0.495,1.116,1.298,0.259,0.046,-0.019,-0.001493,0.007237,0.002285,0.008191,184137895.04,194334147.0,1.4904137459692042,1750062291.5,0.011200178073602,0.0104163587853306,-0.0194928945076876,0.0162960533650424,0.0263605595141083,0.018182,0.0423109999999999,0.0054989999999999,75.72,0.997094558901215,1.5830107543908165,1.23,0.6566666666666666,1.9155,19.11193689263806,-0.0385567540137262,-0.003795
2018-01-31,C,1.268,13.608,13.608,0.019,0.074,0.046,0.873,0.845,6.905,0.495,1.116,1.298,0.259,0.046,-0.019,0.015127,-0.00475,-0.002981,-0.005183,186495858.2,198405910.08,1.805745841217836,749670109.37,0.0229608863970097,0.0106696231733142,-0.0194928945076876,0.0162960533650424,0.0293877608364685,0.002537,-0.013529,-0.019317,77.1,0.9651102464332036,-1.256445652503472,1.32,0.5585,1.821,19.09739457779225,-0.0334769193497379,0.00613
2018-02-28,C,1.157,13.471,13.471,0.019,0.073,0.047,0.874,0.847,6.97,0.495,1.116,1.298,0.263,0.047,0.002,0.000294,0.000149,-0.002694,0.000489,185351544.68,196740188.82,1.694052994454171,1276577654.4,0.0121600855214807,0.0080743251039458,-0.0194928945076876,0.0162960533650424,0.033621589851844,-0.016758,0.0232349999999999,0.0221039999999999,80.08,0.98001998001998,0.2197966052291629,1.41,0.5519047619047619,1.6723809523809523,19.12226027212851,-0.0287198737418765,-0.008924
