,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
3415,2017-03-31,21.54,0.003,15.311,32.188,32.188,34.333,34.333,4.807,14.029,0.064,0.149,0.351,0.297,0.614,0.218,0.202,0.219,0.125,0.288,0.317,-1.556,0.204,-1.556,-2.601,0.742,0.385,-0.157,1.157,1.158,1.157,0.059,0.059,0.024,0.032,0.347,0.731,3.323,0.001,0.303,0.664,0.659,0.644,0.195,0.88,6.288,0.904,1.099,1.137,-11.105,3.249,4.496,0.08,0.233,0.241,46.891,90.699,0.625,21.918,2.888,0.993,6.599,6.851,0.014,0.045,0.0,-0.121,45.016,0.916,0.00777,SIRI
3416,2017-04-30,20.622,0.003,15.311,30.938,30.938,33.0,33.0,4.603,13.431,0.064,0.149,0.351,0.297,0.614,0.218,0.202,0.219,0.125,0.288,0.317,-1.556,0.204,-1.556,-2.601,0.742,0.385,-0.157,1.157,1.158,1.157,0.059,0.059,0.024,0.032,0.347,0.731,3.323,0.001,0.303,0.664,0.659,0.644,0.195,0.88,6.288,0.904,1.099,1.137,-11.105,3.249,4.496,0.08,0.233,0.241,46.891,90.699,0.625,21.918,2.888,0.993,6.599,6.851,0.014,0.045,0.0,-0.121,45.016,0.88,0.00808,SIRI
3417,2017-05-31,22.126,0.003,14.984,30.882,30.882,32.813,32.813,4.793,14.697,0.122,0.153,0.355,0.301,0.616,0.222,0.207,0.223,0.125,0.291,0.317,-1.184,0.215,-1.184,-3.269,0.704,0.387,-0.145,1.145,1.163,1.145,0.057,0.056,0.042,0.028,0.278,0.74,3.312,0.016,0.301,0.667,0.679,0.624,0.195,0.863,6.381,0.904,1.092,1.127,-11.852,3.326,4.578,0.14,0.3,0.308,46.891,85.752,0.629,22.311,3.036,0.989,6.599,6.851,0.017,0.045,0.0,-0.11,45.016,0.837,0.00762,SIRI
3418,2017-06-30,22.861,0.003,14.984,32.176,32.176,34.188,34.188,4.952,15.185,0.122,0.153,0.355,0.301,0.616,0.222,0.207,0.223,0.125,0.291,0.317,-1.184,0.215,-1.184,-3.269,0.704,0.387,-0.145,1.145,1.163,1.145,0.057,0.056,0.042,0.028,0.278,0.74,3.312,0.016,0.301,0.667,0.679,0.624,0.195,0.863,6.381,0.904,1.092,1.127,-11.852,3.326,4.578,0.14,0.3,0.308,46.891,85.752,0.629,22.311,3.036,0.989,6.599,6.851,0.017,0.045,0.0,-0.11,45.016,0.872,0.00731,SIRI
3419,2017-07-31,24.421,0.003,14.984,34.471,34.471,36.625,36.625,5.29,16.222,0.122,0.153,0.355,0.301,0.616,0.222,0.207,0.223,0.125,0.291,0.317,-1.184,0.215,-1.184,-3.269,0.704,0.387,-0.145,1.145,1.163,1.145,0.057,0.056,0.042,0.028,0.278,0.74,3.312,0.016,0.301,0.667,0.679,0.624,0.195,0.863,6.381,0.904,1.092,1.127,-11.852,3.326,4.578,0.14,0.3,0.308,46.891,85.752,0.629,22.311,3.036,0.989,6.599,6.851,0.017,0.045,0.0,-0.11,45.016,0.934,0.00683,SIRI
3420,2017-08-31,27.165,0.003,15.443,31.944,31.944,33.824,33.824,5.079,15.444,0.175,0.155,0.357,0.302,0.616,0.224,0.21,0.229,0.125,0.3,0.317,-1.079,0.221,-1.079,-3.449,0.713,0.394,-0.157,1.157,1.175,1.157,0.056,0.055,0.029,0.03,0.324,0.746,3.273,0.015,0.3,0.668,0.691,0.637,0.195,0.85,6.425,0.904,1.1,1.137,-11.029,3.404,4.698,0.098,0.257,0.265,46.891,94.396,0.639,22.579,3.041,1.006,6.599,6.851,0.018,0.045,0.0,-0.111,45.016,0.81,0.006959999999999999,SIRI
3421,2017-09-30,26.016,0.003,15.443,30.667,30.667,32.471,32.471,4.864,14.791,0.175,0.155,0.357,0.302,0.616,0.224,0.21,0.229,0.125,0.3,0.317,-1.079,0.221,-1.079,-3.449,0.713,0.394,-0.157,1.157,1.175,1.157,0.056,0.055,0.029,0.03,0.324,0.746,3.273,0.015,0.3,0.668,0.691,0.637,0.195,0.85,6.425,0.904,1.1,1.137,-11.029,3.404,4.698,0.098,0.257,0.265,46.891,94.396,0.639,22.579,3.041,1.006,6.599,6.851,0.018,0.045,0.0,-0.111,45.016,0.778,0.0072499999999999995,SIRI
3422,2017-10-31,25.605,0.003,15.443,30.222,30.222,32.0,32.0,4.787,14.557,0.175,0.155,0.357,0.302,0.616,0.224,0.21,0.229,0.125,0.3,0.317,-1.079,0.221,-1.079,-3.449,0.713,0.394,-0.157,1.157,1.175,1.157,0.056,0.055,0.029,0.03,0.324,0.746,3.273,0.015,0.3,0.668,0.691,0.637,0.195,0.85,6.425,0.904,1.1,1.137,-11.029,3.404,4.698,0.098,0.257,0.265,46.891,94.396,0.639,22.579,3.041,1.006,6.599,6.851,0.018,0.045,0.0,-0.111,45.016,0.767,0.00735,SIRI
3423,2017-11-30,29.685,0.003,15.77,27.5,27.5,30.556,30.556,4.748,13.912,0.211,0.167,0.36,0.304,0.618,0.235,0.223,0.235,0.125,0.307,0.317,-1.091,0.237,-1.091,-2.772,0.767,0.399,-0.179,1.179,1.18,1.179,0.055,0.054,0.015,0.034,0.397,0.76,3.263,0.001,0.288,0.681,0.725,0.687,0.195,0.846,6.509,0.904,1.116,1.159,-9.656,3.61,4.755,0.053,0.211,0.219,46.891,102.538,0.647,23.231,2.958,1.004,6.599,6.851,0.02,0.045,0.0,-0.112,45.016,0.823,0.008,SIRI
3424,2017-12-31,28.501,0.003,15.77,26.8,26.8,29.778,29.778,4.558,13.357,0.211,0.167,0.36,0.304,0.618,0.235,0.223,0.235,0.125,0.307,0.317,-1.091,0.237,-1.091,-2.772,0.767,0.399,-0.179,1.179,1.18,1.179,0.055,0.054,0.015,0.034,0.397,0.76,3.263,0.001,0.288,0.681,0.725,0.687,0.195,0.846,6.509,0.904,1.116,1.159,-9.656,3.61,4.755,0.053,0.211,0.219,46.891,102.538,0.647,23.231,2.958,1.004,6.599,6.851,0.02,0.045,0.0,-0.112,45.016,0.802,0.00821,SIRI
3425,2018-01-31,32.231,0.003,15.77,30.55,30.55,33.944,33.944,5.155,15.106,0.211,0.167,0.36,0.304,0.618,0.235,0.223,0.235,0.125,0.307,0.317,-1.091,0.237,-1.091,-2.772,0.767,0.399,-0.179,1.179,1.18,1.179,0.055,0.054,0.015,0.034,0.397,0.76,3.263,0.001,0.288,0.681,0.725,0.687,0.195,0.846,6.509,0.904,1.116,1.159,-9.656,3.61,4.755,0.053,0.211,0.219,46.891,102.538,0.647,23.231,2.958,1.004,6.599,6.851,0.02,0.045,0.0,-0.112,45.016,0.914,0.0072,SIRI
3426,2018-02-28,50.723,0.003,15.621,33.053,33.053,44.857,44.857,5.187,15.166,0.294,0.119,0.366,0.311,0.621,0.233,0.174,0.243,0.125,0.328,0.487,-0.56,0.197,-0.56,-2.227,0.849,0.404,-0.292,1.292,1.293,1.292,0.056,0.056,0.007,0.043,0.513,0.81,3.398,0.001,0.286,0.684,0.704,0.658,0.188,0.845,6.736,0.904,1.183,1.253,-6.466,2.847,4.809,0.024,0.16,0.167,46.891,101.419,0.664,23.346,2.729,1.04,6.599,6.851,0.018,0.048,0.0,-0.148,45.016,1.856,0.00701,SIRI
3427,2018-03-31,50.396,0.003,15.621,32.842,32.842,44.571,44.571,5.154,15.068,0.294,0.119,0.366,0.311,0.621,0.233,0.174,0.243,0.125,0.328,0.487,-0.56,0.197,-0.56,-2.227,0.849,0.404,-0.292,1.292,1.293,1.292,0.056,0.056,0.007,0.043,0.513,0.81,3.398,0.001,0.286,0.684,0.704,0.658,0.188,0.845,6.736,0.904,1.183,1.253,-6.466,2.847,4.809,0.024,0.16,0.167,46.891,101.419,0.664,23.346,2.729,1.04,6.599,6.851,0.018,0.048,0.0,-0.148,45.016,1.844,0.00705,SIRI
3428,2018-04-30,51.1,0.003,15.621,33.316,33.316,45.214,45.214,5.226,15.278,0.294,0.119,0.366,0.311,0.621,0.233,0.174,0.243,0.125,0.328,0.487,-0.56,0.197,-0.56,-2.227,0.849,0.404,-0.292,1.292,1.293,1.292,0.056,0.056,0.007,0.043,0.513,0.81,3.398,0.001,0.286,0.684,0.704,0.658,0.188,0.845,6.736,0.904,1.183,1.253,-6.466,2.847,4.809,0.024,0.16,0.167,46.891,101.419,0.664,23.346,2.729,1.04,6.599,6.851,0.018,0.048,0.0,-0.148,45.016,1.871,0.00695,SIRI
3429,2018-05-31,55.558,0.003,16.124,33.81,35.5,47.333,47.333,5.775,16.216,0.264,0.133,0.365,0.312,0.62,0.238,0.186,0.242,0.125,0.321,0.487,-0.644,0.204,-0.644,-2.386,0.875,0.406,-0.24,1.24,1.241,1.24,0.054,0.054,0.007,0.041,0.482,0.795,3.326,0.001,0.281,0.689,0.737,0.719,0.188,0.839,6.732,0.904,1.154,1.211,-7.492,3.026,4.763,0.024,0.173,0.18,46.891,105.245,0.655,23.285,2.832,1.022,6.599,6.851,0.022,0.048,0.0,-0.148,45.016,2.312,0.0062,SIRI
3430,2018-06-30,53.059,0.003,16.124,32.238,33.85,45.133,45.133,5.515,15.487,0.264,0.133,0.365,0.312,0.62,0.238,0.186,0.242,0.125,0.321,0.487,-0.644,0.204,-0.644,-2.386,0.875,0.406,-0.24,1.24,1.241,1.24,0.054,0.054,0.007,0.041,0.482,0.795,3.326,0.001,0.281,0.689,0.737,0.719,0.188,0.839,6.732,0.904,1.154,1.211,-7.492,3.026,4.763,0.024,0.173,0.18,46.891,105.245,0.655,23.285,2.832,1.022,6.599,6.851,0.022,0.048,0.0,-0.148,45.016,2.204,0.006500000000000001,SIRI
3431,2018-07-31,55.047,0.003,16.124,33.429,35.1,46.8,46.8,5.722,16.067,0.264,0.133,0.365,0.312,0.62,0.238,0.186,0.242,0.125,0.321,0.487,-0.644,0.204,-0.644,-2.386,0.875,0.406,-0.24,1.24,1.241,1.24,0.054,0.054,0.007,0.041,0.482,0.795,3.326,0.001,0.281,0.689,0.737,0.719,0.188,0.839,6.732,0.904,1.154,1.211,-7.492,3.026,4.763,0.024,0.173,0.18,46.891,105.245,0.655,23.285,2.832,1.022,6.599,6.851,0.022,0.048,0.0,-0.148,45.016,2.286,0.00627,SIRI
3432,2018-08-31,54.065,0.003,16.631,28.4,29.583,39.444,39.444,5.7,15.49,0.238,0.147,0.362,0.309,0.616,0.242,0.2,0.241,0.125,0.321,0.487,-0.634,0.22,-0.634,-2.171,0.896,0.41,-0.26,1.26,1.261,1.26,0.055,0.055,0.007,0.041,0.492,0.796,3.3,0.001,0.287,0.684,0.722,0.734,0.188,0.833,6.712,0.904,1.164,1.226,-7.096,3.239,4.721,0.025,0.167,0.174,46.891,108.802,0.666,23.328,2.713,1.054,6.599,6.851,0.021,0.048,0.0,-0.147,45.016,1.459,0.0062,SIRI
3433,2018-09-30,47.708,0.003,16.631,25.28,26.333,35.111,35.111,5.029,13.669,0.238,0.147,0.362,0.309,0.616,0.242,0.2,0.241,0.125,0.321,0.487,-0.634,0.22,-0.634,-2.171,0.896,0.41,-0.26,1.26,1.261,1.26,0.055,0.055,0.007,0.041,0.492,0.796,3.3,0.001,0.287,0.684,0.722,0.734,0.188,0.833,6.712,0.904,1.164,1.226,-7.096,3.239,4.721,0.025,0.167,0.174,46.891,108.802,0.666,23.328,2.713,1.054,6.599,6.851,0.021,0.048,0.0,-0.147,45.016,1.299,0.006959999999999999,SIRI
3434,2018-10-31,45.367,0.003,16.631,24.08,25.083,33.444,33.444,4.783,12.998,0.238,0.147,0.362,0.309,0.616,0.242,0.2,0.241,0.125,0.321,0.487,-0.634,0.22,-0.634,-2.171,0.896,0.41,-0.26,1.26,1.261,1.26,0.055,0.055,0.007,0.041,0.492,0.796,3.3,0.001,0.287,0.684,0.722,0.734,0.188,0.833,6.712,0.904,1.164,1.226,-7.096,3.239,4.721,0.025,0.167,0.174,46.891,108.802,0.666,23.328,2.713,1.054,6.599,6.851,0.021,0.048,0.0,-0.147,45.016,1.237,0.00731,SIRI
3435,2018-11-30,45.336,0.003,16.584,23.962,24.92,32.789,32.789,4.873,14.655,0.223,0.156,0.364,0.313,0.614,0.233,0.208,0.247,0.125,0.335,0.487,-0.645,0.235,-0.645,-2.067,0.915,0.42,-0.282,1.282,1.283,1.282,0.055,0.054,0.007,0.039,0.503,0.8,3.21,0.001,0.291,0.68,0.73,0.666,0.188,0.831,6.623,0.904,1.176,1.243,-6.691,3.454,4.916,0.023,0.165,0.172,46.891,115.435,0.684,23.192,2.715,1.096,6.599,6.851,0.021,0.048,0.0,-0.12,45.016,1.327,0.00777,SIRI
3436,2018-12-31,40.653,0.003,16.584,21.962,22.84,30.053,30.053,4.37,13.141,0.223,0.156,0.364,0.313,0.614,0.233,0.208,0.247,0.125,0.335,0.487,-0.645,0.235,-0.645,-2.067,0.915,0.42,-0.282,1.282,1.283,1.282,0.055,0.054,0.007,0.039,0.503,0.8,3.21,0.001,0.291,0.68,0.73,0.666,0.188,0.831,6.623,0.904,1.176,1.243,-6.691,3.454,4.916,0.023,0.165,0.172,46.891,115.435,0.684,23.192,2.715,1.096,6.599,6.851,0.021,0.048,0.0,-0.12,45.016,1.216,0.00848,SIRI
3437,2019-01-31,41.509,0.003,16.584,22.423,23.32,30.684,30.684,4.462,13.418,0.223,0.156,0.364,0.313,0.614,0.233,0.208,0.247,0.125,0.335,0.487,-0.645,0.235,-0.645,-2.067,0.915,0.42,-0.282,1.282,1.283,1.282,0.055,0.054,0.007,0.039,0.503,0.8,3.21,0.001,0.291,0.68,0.73,0.666,0.188,0.831,6.623,0.904,1.176,1.243,-6.691,3.454,4.916,0.023,0.165,0.172,46.891,115.435,0.684,23.192,2.715,1.096,6.599,6.851,0.021,0.048,0.0,-0.12,45.016,1.242,0.0083,SIRI
3438,2019-02-28,39.169,0.003,15.119,21.179,21.963,22.808,22.808,4.85,14.884,0.171,0.204,0.363,0.311,0.612,0.246,0.256,0.254,0.125,0.349,0.172,-0.704,0.294,-0.704,-2.114,0.915,0.432,-0.359,1.359,1.359,1.359,0.053,0.053,0.005,0.046,0.487,0.843,3.285,0.001,0.281,0.689,0.748,0.671,0.188,0.811,6.603,0.904,1.222,1.313,-5.498,4.249,4.962,0.019,0.163,0.171,46.891,105.642,0.699,24.312,2.931,1.139,6.599,6.851,0.018,0.046,0.0,-0.085,45.016,0.47,0.008159999999999999,SIRI
3439,2019-03-31,36.859,0.003,15.119,20.25,21.0,21.808,21.808,4.564,14.006,0.171,0.204,0.363,0.311,0.612,0.246,0.256,0.254,0.125,0.349,0.172,-0.704,0.294,-0.704,-2.114,0.915,0.432,-0.359,1.359,1.359,1.359,0.053,0.053,0.005,0.046,0.487,0.843,3.285,0.001,0.281,0.689,0.748,0.671,0.188,0.811,6.603,0.904,1.222,1.313,-5.498,4.249,4.962,0.019,0.163,0.171,46.891,105.642,0.699,24.312,2.931,1.139,6.599,6.851,0.018,0.046,0.0,-0.085,45.016,0.449,0.008539999999999999,SIRI
3440,2019-04-30,37.462,0.003,15.119,20.75,21.519,22.346,22.346,4.639,14.235,0.171,0.204,0.363,0.311,0.612,0.246,0.256,0.254,0.125,0.349,0.172,-0.704,0.294,-0.704,-2.114,0.915,0.432,-0.359,1.359,1.359,1.359,0.053,0.053,0.005,0.046,0.487,0.843,3.285,0.001,0.281,0.689,0.748,0.671,0.188,0.811,6.603,0.904,1.222,1.313,-5.498,4.249,4.962,0.019,0.163,0.171,46.891,105.642,0.699,24.312,2.931,1.139,6.599,6.851,0.018,0.046,0.0,-0.085,45.016,0.46,0.008329999999999999,SIRI
3441,2019-05-31,35.697,0.008,16.009,19.667,20.423,24.136,24.136,3.985,13.141,0.199,0.171,0.349,0.294,0.6,0.211,0.225,0.259,0.125,0.351,0.172,-0.684,0.274,-0.684,-2.107,0.915,0.41,-0.191,1.191,1.194,1.191,0.053,0.053,0.006,0.034,0.558,0.765,3.213,0.002,0.291,0.68,0.728,0.633,0.188,0.804,6.218,30.727,1.123,1.166,-9.159,3.881,4.964,0.019,0.194,0.201,46.891,121.608,0.683,18.634,2.824,1.065,6.599,6.851,0.024,0.046,0.0,-0.092,46.495,0.843,0.00911,SIRI
3442,2019-06-30,36.573,0.008,16.009,20.667,21.462,25.364,25.364,4.083,13.464,0.199,0.171,0.349,0.294,0.6,0.211,0.225,0.259,0.125,0.351,0.172,-0.684,0.274,-0.684,-2.107,0.915,0.41,-0.191,1.191,1.194,1.191,0.053,0.053,0.006,0.034,0.558,0.765,3.213,0.002,0.291,0.68,0.728,0.633,0.188,0.804,6.218,30.727,1.123,1.166,-9.159,3.881,4.964,0.019,0.194,0.201,46.891,121.608,0.683,18.634,2.824,1.065,6.599,6.851,0.024,0.046,0.0,-0.092,51.088,0.886,0.00867,SIRI
3443,2019-07-31,40.645,0.008,16.009,23.185,24.077,28.455,28.455,4.537,14.962,0.199,0.171,0.349,0.294,0.6,0.211,0.225,0.259,0.125,0.351,0.172,-0.684,0.274,-0.684,-2.107,0.915,0.41,-0.191,1.191,1.194,1.191,0.053,0.053,0.006,0.034,0.558,0.765,3.213,0.002,0.291,0.68,0.728,0.633,0.188,0.804,6.218,30.727,1.123,1.166,-9.159,3.881,4.964,0.019,0.194,0.201,46.891,121.608,0.683,18.634,2.824,1.065,6.599,6.851,0.024,0.046,0.0,-0.092,57.026,0.994,0.00773,SIRI
3444,2019-08-31,38.175,0.008,15.185,24.68,25.708,28.045,28.045,4.107,15.025,0.212,0.152,0.329,0.273,0.586,0.19,0.209,0.245,3.982,0.315,0.172,-0.925,0.241,-0.925,-2.503,0.823,0.402,-0.137,1.137,1.141,1.137,0.051,0.051,0.009,0.027,0.574,0.754,3.338,0.004,0.284,0.689,0.729,0.605,0.188,0.813,6.03,34.214,1.09,1.119,-12.053,3.717,4.857,0.031,0.239,0.245,46.891,140.628,0.686,15.739,2.983,1.038,6.599,6.851,0.029,0.046,0.0,-0.085,57.026,1.429,0.00784,SIRI
3445,2019-09-30,38.555,0.008,15.185,25.02,26.063,28.432,28.432,4.148,15.175,0.212,0.152,0.329,0.273,0.586,0.19,0.209,0.245,3.982,0.315,0.172,-0.925,0.241,-0.925,-2.503,0.823,0.402,-0.137,1.137,1.141,1.137,0.051,0.051,0.009,0.027,0.574,0.754,3.338,0.004,0.284,0.689,0.729,0.605,0.188,0.813,6.03,34.214,1.09,1.119,-12.053,3.717,4.857,0.031,0.239,0.245,46.891,140.628,0.686,15.739,2.983,1.038,6.599,6.851,0.029,0.046,0.0,-0.085,57.026,1.449,0.00774,SIRI
3446,2019-10-31,41.334,0.008,15.185,26.88,28.0,30.545,30.545,4.447,16.268,0.212,0.152,0.329,0.273,0.586,0.19,0.209,0.245,3.982,0.315,0.172,-0.925,0.241,-0.925,-2.503,0.823,0.402,-0.137,1.137,1.141,1.137,0.051,0.051,0.009,0.027,0.574,0.754,3.338,0.004,0.284,0.689,0.729,0.605,0.188,0.813,6.03,34.214,1.09,1.119,-12.053,3.717,4.857,0.031,0.239,0.245,46.891,140.628,0.686,15.739,2.983,1.038,6.599,6.851,0.029,0.046,0.0,-0.085,57.026,1.556,0.0072,SIRI
3447,2019-11-30,41.472,0.008,15.098,29.083,30.348,33.238,33.238,4.272,15.293,0.239,0.128,0.31,0.251,0.573,0.17,0.186,0.23,4.346,0.281,0.172,-1.046,0.203,-1.046,-3.499,0.725,0.397,-0.103,1.103,1.108,1.103,0.051,0.051,0.009,0.022,0.613,0.746,3.485,0.005,0.28,0.694,0.715,0.645,0.188,0.824,5.89,37.434,1.069,1.09,-15.415,3.342,4.61,0.033,0.266,0.272,46.891,168.505,0.692,13.867,3.029,1.028,6.599,6.851,0.033,0.046,0.0,-0.11,57.026,2.233,0.0076300000000000005,SIRI
3448,2019-12-31,42.37,0.008,15.098,29.792,31.087,34.048,34.048,4.364,15.624,0.239,0.128,0.31,0.251,0.573,0.17,0.186,0.23,4.346,0.281,0.172,-1.046,0.203,-1.046,-3.499,0.725,0.397,-0.103,1.103,1.108,1.103,0.051,0.051,0.009,0.022,0.613,0.746,3.485,0.005,0.28,0.694,0.715,0.645,0.188,0.824,5.89,37.434,1.069,1.09,-15.415,3.342,4.61,0.033,0.266,0.272,46.891,168.505,0.692,13.867,3.029,1.028,6.599,6.851,0.033,0.046,0.0,-0.11,57.026,2.287,0.00745,SIRI
3449,2020-01-31,41.914,0.008,15.098,29.458,30.739,33.667,33.667,4.318,15.456,0.239,0.128,0.31,0.251,0.573,0.17,0.186,0.23,4.346,0.281,0.172,-1.046,0.203,-1.046,-3.499,0.725,0.397,-0.103,1.103,1.108,1.103,0.051,0.051,0.009,0.022,0.613,0.746,3.485,0.005,0.28,0.694,0.715,0.645,0.188,0.824,5.89,37.434,1.069,1.09,-15.415,3.342,4.61,0.033,0.266,0.272,46.891,168.505,0.692,13.867,3.029,1.028,6.599,6.851,0.033,0.046,0.0,-0.11,57.026,2.262,0.00753,SIRI
3450,2020-02-29,34.989,0.008,17.937,27.565,27.565,31.7,31.7,3.585,13.855,0.247,0.117,0.285,0.225,0.56,0.154,0.177,0.23,0.125,0.277,0.236,-0.716,0.258,-0.716,-3.479,0.691,0.392,-0.097,1.097,1.104,1.097,0.054,0.053,0.009,0.011,0.668,0.749,3.753,0.006,0.277,0.698,0.675,0.613,0.17,0.82,5.681,0.904,1.066,1.084,-16.148,3.246,4.314,0.032,0.301,0.305,46.891,206.458,0.807,17.263,3.622,1.031,6.599,6.851,0.03,0.05,0.0,-0.114,57.026,1.699,0.0084,SIRI
3451,2020-03-31,27.085,0.008,17.937,21.478,21.478,24.7,24.7,2.776,10.725,0.247,0.117,0.285,0.225,0.56,0.154,0.177,0.23,0.125,0.277,0.236,-0.716,0.258,-0.716,-3.479,0.691,0.392,-0.097,1.097,1.104,1.097,0.054,0.053,0.009,0.011,0.668,0.749,3.753,0.006,0.277,0.698,0.675,0.613,0.17,0.82,5.681,0.904,1.066,1.084,-16.148,3.246,4.314,0.032,0.301,0.305,46.891,206.458,0.807,17.263,3.622,1.031,6.599,6.851,0.03,0.05,0.0,-0.114,57.026,1.324,0.0108,SIRI
3452,2020-04-30,32.404,0.008,17.937,25.696,25.696,29.55,29.55,3.321,12.831,0.247,0.117,0.285,0.225,0.56,0.154,0.177,0.23,0.125,0.277,0.236,-0.716,0.258,-0.716,-3.479,0.691,0.392,-0.097,1.097,1.104,1.097,0.054,0.053,0.009,0.011,0.668,0.749,3.753,0.006,0.277,0.698,0.675,0.613,0.17,0.82,5.681,0.904,1.066,1.084,-16.148,3.246,4.314,0.032,0.301,0.305,46.891,206.458,0.807,17.263,3.622,1.031,6.599,6.851,0.03,0.05,0.0,-0.114,57.026,1.584,0.00901,SIRI
3453,2020-05-31,32.156,0.008,15.257,22.385,25.304,25.304,25.304,3.185,12.512,0.218,0.131,0.285,0.224,0.559,0.166,0.192,0.204,5.173,0.232,0.236,-2.298,0.19,-2.298,-7.8,0.592,0.402,-0.089,1.089,1.096,1.089,0.05,0.05,0.009,0.014,0.649,0.75,3.653,0.006,0.273,0.702,0.707,0.631,0.17,0.836,5.747,0.904,1.061,1.078,-17.356,3.506,4.293,0.034,0.298,0.302,46.891,261.407,0.719,12.631,3.174,1.051,6.599,6.851,0.037,0.05,0.0,-0.089,57.026,1.688,0.00915,SIRI
3454,2020-06-30,32.239,0.008,15.257,22.577,25.522,25.522,25.522,3.193,12.544,0.218,0.131,0.285,0.224,0.559,0.166,0.192,0.204,5.173,0.232,0.236,-2.298,0.19,-2.298,-7.8,0.592,0.402,-0.089,1.089,1.096,1.089,0.05,0.05,0.009,0.014,0.649,0.75,3.653,0.006,0.273,0.702,0.707,0.631,0.17,0.836,5.747,0.904,1.061,1.078,-17.356,3.506,4.293,0.034,0.298,0.302,46.891,261.407,0.719,12.631,3.174,1.051,6.599,6.851,0.037,0.05,0.0,-0.089,57.026,1.703,0.00907,SIRI
3455,2020-07-31,32.2,0.008,15.257,22.615,25.565,25.565,25.565,3.189,12.529,0.218,0.131,0.285,0.224,0.559,0.166,0.192,0.204,5.173,0.232,0.236,-2.298,0.19,-2.298,-7.8,0.592,0.402,-0.089,1.089,1.096,1.089,0.05,0.05,0.009,0.014,0.649,0.75,3.653,0.006,0.273,0.702,0.707,0.631,0.17,0.836,5.747,0.904,1.061,1.078,-17.356,3.506,4.293,0.034,0.298,0.302,46.891,261.407,0.719,12.631,3.174,1.051,6.599,6.851,0.037,0.05,0.0,-0.089,57.026,1.706,0.00905,SIRI
3456,2020-08-31,31.092,0.008,15.488,22.577,25.522,26.682,26.682,3.225,12.231,0.224,0.13,0.289,0.226,0.555,0.165,0.196,0.205,0.125,0.233,0.236,-1.507,0.189,-1.507,-9.016,0.588,0.384,-0.096,1.096,1.151,1.096,0.051,0.048,0.041,0.009,0.452,0.764,3.82,0.048,0.293,0.683,0.643,0.587,0.17,0.831,5.905,0.904,1.064,1.08,-16.742,3.429,4.225,0.141,0.371,0.374,46.891,286.776,0.692,13.149,3.22,1.044,6.599,6.851,0.036,0.05,0.0,-0.093,57.026,2.848,0.00907,SIRI
3457,2020-09-30,27.983,0.008,15.488,20.615,23.304,24.364,24.364,2.903,11.008,0.224,0.13,0.289,0.226,0.555,0.165,0.196,0.205,0.125,0.233,0.236,-1.507,0.189,-1.507,-9.016,0.588,0.384,-0.096,1.096,1.151,1.096,0.051,0.048,0.041,0.009,0.452,0.764,3.82,0.048,0.293,0.683,0.643,0.587,0.17,0.831,5.905,0.904,1.064,1.08,-16.742,3.429,4.225,0.141,0.371,0.374,46.891,286.776,0.692,13.149,3.22,1.044,6.599,6.851,0.036,0.05,0.0,-0.093,57.026,2.601,0.00993,SIRI
3458,2020-10-31,29.715,0.008,15.488,22.038,24.913,26.045,26.045,3.083,11.69,0.224,0.13,0.289,0.226,0.555,0.165,0.196,0.205,0.125,0.233,0.236,-1.507,0.189,-1.507,-9.016,0.588,0.384,-0.096,1.096,1.151,1.096,0.051,0.048,0.041,0.009,0.452,0.764,3.82,0.048,0.293,0.683,0.643,0.587,0.17,0.831,5.905,0.904,1.064,1.08,-16.742,3.429,4.225,0.141,0.371,0.374,46.891,286.776,0.692,13.149,3.22,1.044,6.599,6.851,0.036,0.05,0.0,-0.093,57.026,2.78,0.00929,SIRI
3459,2020-11-30,32.597,0.008,14.898,24.962,27.042,28.217,28.217,3.485,13.915,0.223,0.133,0.289,0.226,0.554,0.168,0.202,0.201,0.125,0.223,0.236,-1.45,0.192,-1.45,-10.802,0.527,0.388,-0.102,1.102,1.158,1.102,0.05,0.048,0.04,0.009,0.452,0.769,3.8,0.048,0.289,0.686,0.656,0.568,0.17,0.821,5.897,0.904,1.068,1.085,-15.778,3.533,4.301,0.14,0.37,0.373,46.891,313.511,0.699,13.452,3.285,1.053,6.599,6.851,0.034,0.05,0.0,-0.083,57.026,3.306,0.00902,SIRI
