TICKER,date,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TB3MS,T10Y2Y,BAA10Y
LSXMK,2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.37,2.46
LSXMK,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,1.38,2.55
LSXMK,2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.47,2.6
LSXMK,2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.51,2.72
LSXMK,2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.71,2.83
LSXMK,2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,1.53,2.94
LSXMK,2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.47,3.15
LSXMK,2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.42,3.29
LSXMK,2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,1.41,3.19
LSXMK,2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,1.27,3.2
LSXMK,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1.21,3.23
LSXMK,2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,1.18,3.48
LSXMK,2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.96,3.55
LSXMK,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,1.05,3.12
LSXMK,2016-04-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,32.02,737494.0,-7.439e-05,222735.0,31.79,32.54,32.54,-0.004465,-0.003775,-0.005063,7131974.700000001,15.78009871056684,,-0.00016763,,,23614557.880000003,,0.0002330448602403,-0.1225649345019493,0.0150221631694671,0.0116034537950495,-0.00016763,0.0004145299999999,0.00027086,0.00083747,-0.00016763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1.06,2.86
LSXMK,2016-05-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,31.45,1133741.0,-2.854e-05,222735.0,31.3,31.78,31.78,-0.000348,0.00328,-0.001,7005015.75,15.76213698614472,6.736415257302397e-05,4.4590000000000005e-05,7131974.700000001,2.049120280810867,35656154.449999996,0.0233172703248873,9.452328052278694e-05,0.0004686152265474,2.1960023055213387e-07,8.95227995986118e-05,4.4590000000000005e-05,6.740000000000003e-05,-7.86000000000001e-06,0.00071596,4.4590000000000005e-05,,,1.0835528386535207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.97,2.84
LSXMK,2016-06-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,30.87,832060.0,0.00015795,222757.0,30.12,30.99,30.42,0.013181,0.009829,0.013565,6876508.59,15.743621608718115,3.19819521443776e-06,0.00013,7051790.1,3.2686703196114704,25685692.2,0.0345821325648414,0.000200818106577,0.2429557911774492,0.0590275164666603,0.0113984449674092,0.00013,3.529999999999988e-06,-0.0001661499999999,-0.00050191,0.00013,,,-0.0168696661280199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.91,2.92
LSXMK,2016-07-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,35.25,504378.0,9.161e-05,222776.0,34.61,35.43,34.95,0.00263,0.003096,0.001631,7852854.0,15.876387590563148,0.0007900952368489,-9.078e-05,6768916.65,1.6028285708023895,17779324.5,0.0253164556962025,0.0001351297862631,0.2839818796599282,0.0806457079751859,0.0114092046350957,-9.078e-05,0.00078995,0.00048299,0.0003251899999999,-9.078e-05,,,0.1560651689506239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.79,2.71
LSXMK,2016-08-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,33.23,505656.0,-2.102e-05,222776.0,32.89,33.47,33.27,-0.002578,-0.00381,-0.002376,7402846.48,15.817375143671374,4.613476809689487e-06,4.222e-05,7558789.68,1.3894048445067997,16802948.88,0.0295278468060224,9.149754215134332e-05,0.0025081879068993,6.29100657631618e-06,8.977173397530167e-05,4.222e-05,4.6599999999999994e-06,-0.00023848,0.0004670099999999,4.222e-05,,,0.1357699500857488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.78,2.61
LSXMK,2016-09-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,33.41,1153117.0,0.00014885,222787.0,32.9375,33.455,33.2,0.00783,0.007534,0.007968,7443313.669999999,15.822826693407167,-1.5061850602293704e-05,-1.517e-05,7402846.48,2.7367686274104663,38525638.97,0.0174804098854731,0.0001215277926237,0.0097303972222346,9.468063010247192e-05,0.0003299272594239,-1.517e-05,-1.4999999999999936e-05,0.0001201999999999,3.2199999999998963e-06,-1.517e-05,,,0.6324346596429392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.83,2.69
LSXMK,2016-10-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,33.19,393402.0,7.284e-05,222794.0,32.96,33.4,33.08,0.00043,-0.001156,-0.000122,7394532.859999999,15.816251482422484,0.0002608364690497,7.028999999999999e-05,7443313.669999999,1.4616585411212426,13057012.38,0.0155891102157622,0.0001116683959955,-0.6500616410251712,0.4225801371323385,0.018394688571614,7.028999999999999e-05,0.00026089,0.0003625699999999,-0.00031068,7.028999999999999e-05,,,-0.5170926265472429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.98,2.61
LSXMK,2016-11-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,35.76,568037.0,-2.8e-06,222794.0,35.58,36.05,35.98,-0.001561,-0.000985,-0.002653,7967113.44,15.890832806995917,0.0004799582940451,0.0001130899999999,7394532.859999999,1.6321649018948303,20313003.119999997,0.0132610006027726,0.0001215517243279,0.0017553392413985,3.081215852393566e-06,8.985505455661336e-05,0.0001130899999999,0.0004799499999999,0.0005271999999999,0.0004387999999999,0.0001130899999999,,,0.1169348414635268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1.26,2.45
LSXMK,2016-12-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,33.92,517730.0,0.0,222936.0,33.66,34.23,34.03,-0.004036,-0.001826,-0.004637,7561989.12,15.838644824659168,-0.0001639633756204,-7.897e-05,7967113.44,1.456254901775316,17561401.6,0.0131229931592907,0.000163221025142,0.0116638899091448,0.0001360463278126,0.0003307521938679,-7.897e-05,-0.00016395,7.985999999999978e-05,0.0003959999999999,-7.897e-05,,,0.1635472913207393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,1.25,2.28
LSXMK,2017-01-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,35.89,446964.0,3.916000000000001e-05,223072.0,35.45,36.03,35.75,0.000839,0.003957,-0.00089,8006054.08,15.895708573445642,0.0003549246297471,-6.116e-05,7557172.48,1.6105830629394342,16041537.96,0.0139449541284402,9.07912230049626e-05,-0.0020011105169374,4.004443300997595e-06,0.0003553428288985,-6.116e-05,0.00035491,0.0001000199999999,-0.00020001,-6.116e-05,,,-0.5035145604964832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,1.26,2.23
LSXMK,2017-02-28,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,38.93,602698.0,-6.634e-05,223128.0,38.53,39.38,39.11,-0.004647,-0.009037,-0.002578,8686373.04,15.977266038426167,0.000935072648142,0.000124,8013900.18,1.0053095021206018,23463033.14,0.0181843614491536,0.0001374978848937,0.0155359503486732,0.0002413657532364,0.0003324844825497,0.000124,0.0009348,0.0005846699999999,0.0002537799999999,0.000124,,,1.3071635847442271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1.14,2.19
LSXMK,2017-03-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,38.78,454781.0,-7.169e-05,223274.0,37.1722,39.09,38.82,-0.001095,0.002222,-0.002255,8658565.72,15.974059645574792,3.465551749415319e-05,0.0001323,8704223.28,1.0393468445124725,17636407.18,0.0133435976392095,0.0001186952371001,0.0029875704753195,8.925577345001282e-06,0.000199259972152,0.0001323,3.471999999999994e-05,-6.753000000000022e-05,0.00087381,0.0001323,,,0.2996807819001603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,1.13,2.24
LSXMK,2017-04-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,37.99,681686.0,-0.00010677,223303.0,37.77,38.54,38.53,-0.002611,-0.004225,-0.001913,8483280.97,15.953607839778558,-0.0001292817190678,-0.00031526,8601584.399999999,2.081709969619086,25897251.14,0.007924650860669,0.000126696711438,0.0026219588339621,6.874668126992073e-06,0.0001805437480478,-0.00031526,-0.00012916,2.4629999999999796e-05,0.0001074499999999,-0.00031526,40.61,0.935483870967742,0.2263284457563361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.01,2.28
LSXMK,2017-05-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.67,1930593.0,0.00011653,223303.0,41.13,41.67,41.27,-0.000326,-0.00071,-0.00046,9305036.01,16.046066318013384,0.0012827864036673,-0.00012467,8543572.78,2.2710100914011293,80447810.31,0.0157770181435709,0.000151918007535,0.706787575023541,0.4995486762076575,0.0195581739446085,-0.00012467,0.00128218,0.0005963599999999,-0.00080608,-0.00012467,41.71,0.9990409973627428,1.6501592643206957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.93,2.23
LSXMK,2017-06-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.7,1051551.0,0.00011154,223392.0,41.1,41.91,41.46,0.001446,0.001301,0.001533,9315446.4,16.047184483574885,0.0004119033628082,-9.69e-06,9572999.61,1.6737654499914891,43849676.7,0.0420207743153919,0.0001408730474492,0.3764865249009708,0.1417421034320093,0.0192770574058783,-9.69e-06,0.0004118799999999,4.9949999999999784e-05,0.0007942599999999,-9.69e-06,42.87,0.972708187543737,1.1004706472799726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.93,2.09
LSXMK,2017-07-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,46.0,552153.0,0.00011211,223512.0,45.52,46.2,45.7,-0.000859,-0.001476,-0.000728,10281552.0,16.145861779358697,0.0008678740477874,-2.193e-05,9209015.72,1.3206611183849732,25399038.0,0.0221761910564153,0.0001829628297388,0.000913912206079,8.352355204203179e-07,0.0003516210690822,-2.193e-05,0.0008678,0.0001845499999999,6.101999999999982e-05,-2.193e-05,46.0,1.0,0.2057152363453733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.96,2.06
LSXMK,2017-08-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,44.61,689225.0,0.0001248299999999,223512.0,44.09,44.77,44.37,0.006903,0.006717,0.005721,9970870.32,16.115178432009778,0.0001741834211137,0.00013806,9968635.2,1.103994155589122,30746327.25,0.0264100268576544,0.0001128360180865,0.0010904915648075,1.1891718529164333e-06,0.000164813921465,0.00013806,0.00017424,-1.7010000000000218e-05,0.0005194899999999,0.00013806,46.0,0.969782608695652,1.0290690485411758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.79,2.14
LSXMK,2017-09-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.87,721537.0,9.889e-05,223557.0,41.4,42.335,41.4,0.003328,0.002609,0.003705,9360331.59,16.05199127410833,-6.409897321157931e-05,-0.00017303,9847938.72,1.097315520257421,30210754.19,0.0205058099794943,0.0001347009468805,0.0144576889039032,0.000209024768442,0.0003322917828486,-0.00017303,-6.401999999999995e-05,9.273999999999982e-05,-0.00025969,-0.00017303,46.0,0.9102173913043478,1.179167413795182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.86,2.0
LSXMK,2017-10-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.65,683686.0,-9.041e-05,223561.0,41.64,42.22,42.01,0.00203,0.004483,0.000944,9311315.65,16.04674095505859,-0.0002953944470199,-9.51e-06,9313384.62,1.2920332930478715,28475521.9,0.013278306118787,0.0001189988198293,-8.576441465659018e-05,7.355534821387541e-09,0.0001991372388082,-9.51e-06,-0.0002953699999999,-2.8840000000000137e-05,0.0001667999999999,-9.51e-06,46.0,0.9054347826086956,0.6528311408683375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.78,1.91
LSXMK,2017-11-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,40.81,1057385.0,-2.2000000000000003e-05,223561.0,40.57,41.36,41.12,0.007237,0.002285,0.008191,9123524.41,16.02636673586345,-0.0002182452881818,9.129e-05,9311315.65,1.3865126567801405,43151881.85,0.0138325781063677,0.000119903851537,0.008392674440945,7.043698427169273e-05,0.0001647131202409,9.129e-05,-0.0002181799999999,-0.00017775,-0.00025908,9.129e-05,46.0,0.8871739130434783,1.4737617159732193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.64,1.88
LSXMK,2017-12-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,39.66,471604.0,-4.018e-05,223589.0,39.61,40.11,39.81,-0.00475,-0.002981,-0.005183,8867539.739999998,15.997907947153562,-0.0006592099773876,3.275e-05,9143644.9,1.7248644465622238,18703814.639999997,0.0202611985841573,0.0001770953589476,0.0024943201450529,6.221632986016859e-06,0.0001632649848024,3.275e-05,-0.0006592299999999,-0.00086863,0.0003690399999999,3.275e-05,46.0,0.8621739130434782,-0.4898616237507325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,0.51,1.77
LSXMK,2018-01-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,44.81,806456.0,0.00027281,223619.0,42.96,44.9,43.45,0.000149,-0.002694,0.000489,10020367.39,16.120130318617488,0.0006391151179139,-5.925e-05,8867539.739999998,1.3612438572505343,36137293.36,0.0125439036628198,0.0001309944962232,0.4934356569537179,0.2434787475533472,0.0113992036258084,-5.925e-05,0.00063901,0.0002821699999999,-0.00027151,-5.925e-05,46.0,0.9741304347826087,1.1426287071841554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,0.58,1.56
LSXMK,2018-02-28,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.76,1278377.0,0.00010649,223619.0,41.3,42.06,41.5,-0.011036,-0.009711,-0.011096,9338329.44,16.049637933393818,0.0002055990450635,-0.00015956,9811085.32,1.4706477957731183,53385023.52,0.0200227531285552,0.0001472517688384,0.0012121174976054,1.4692288280012267e-06,0.0001813051183134,-0.00015956,0.00020563,0.0002656499999999,0.0001864999999999,-0.00015956,46.0,0.9078260869565216,2.0971072554145795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,0.62,1.68
LSXMK,2018-03-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,40.85,1079295.0,3.439e-05,222966.0,40.6,41.2,40.65,0.013458,0.009276,0.01377,9108161.1,16.024681393756378,-0.000464835171826,4.441e-05,9338329.44,1.8673662256233272,44089200.75,0.0182341650671786,0.0001324575619774,0.0029671592367696,8.804033936347387e-06,0.0001633565055589,4.441e-05,-0.0004648199999999,-0.00011386,8.319000000000005e-05,4.441e-05,46.0,0.8880434782608696,1.198001666651136,4.313,0.923,10.967,50.432,51.063,12.341,12.341,1.679,4.926,0.0,0.207,0.35,0.285,0.592,0.22,0.371,0.068,0.092,0.09,-0.391,0.107,0.084,0.107,-1.722,0.694,0.113,0.468,0.29,0.323,0.383,0.055,0.052,0.051,0.0,0.227,0.263,3.947,0.101,0.297,0.559,0.53,0.516,0.153,0.844,8.949,0.548,0.423,0.437,1.11,4.157,4.346,0.172,0.297,0.297,46.891,8.947,0.195,23.333,2.514,0.234,0.499,6.851,0.0,0.0,0.0,-0.026,0.74,0.057,0.0,1.7,0.47,1.85
LSXMK,2018-04-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,41.66,594374.0,-9.59e-06,221305.0,41.35,42.085,41.74,-0.007258,-0.004782,-0.008188,9219566.3,16.036838555380854,0.0002856604421122,-0.00010676,9108161.1,1.1408799082396557,24761620.839999996,0.0146699266503667,8.899405698075999e-05,0.2059431250824038,0.0424125707687066,0.0099448729279377,-0.00010676,0.0002856799999999,0.0002254499999999,-0.00057306,-0.00010676,46.0,0.9056521739130434,1.2278070061778774,4.366,0.923,10.967,51.432,52.075,12.586,12.586,1.699,4.986,0.0,0.207,0.35,0.285,0.592,0.22,0.371,0.068,0.092,0.09,-0.391,0.107,0.084,0.107,-1.722,0.694,0.113,0.468,0.29,0.323,0.383,0.055,0.052,0.051,0.0,0.227,0.263,3.947,0.101,0.297,0.559,0.53,0.516,0.153,0.844,8.949,0.548,0.423,0.437,1.11,4.157,4.346,0.172,0.297,0.297,46.891,8.947,0.195,23.333,2.514,0.234,0.499,6.851,0.0,0.0,0.0,-0.026,0.749,0.058,0.0,1.76,0.46,1.79
LSXMK,2018-05-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,46.19,928823.0,7.854999999999998e-05,221305.0,45.58,46.33,45.94,-0.00649,-0.003034,-0.00688,10222077.95,16.140060443990542,0.0003481727076375,4.37e-06,9215140.2,1.5283769638143976,42902334.37,0.0209411481526055,0.0001213581194332,0.0009016169547815,8.129131331495931e-07,0.0002006962490389,4.37e-06,0.0003482,0.0003350099999999,0.00085603,4.37e-06,46.55,0.9922663802363052,0.967553265006276,6.228,0.91,10.974,44.413,44.845,13.085,13.085,1.857,5.275,0.0,0.218,0.349,0.285,0.59,0.229,0.382,0.069,0.097,0.091,-0.391,0.116,0.086,0.116,-2.068,0.743,0.115,0.455,0.305,0.313,0.402,0.052,0.051,0.035,0.0,0.276,0.257,3.792,0.026,0.24,0.584,0.658,0.663,0.153,0.837,9.12,0.571,0.429,0.435,1.15,4.252,4.257,0.144,0.293,0.293,46.891,8.947,0.194,23.281,2.652,0.237,0.521,6.851,0.0,0.0,0.0,-0.026,0.82,0.112,0.0,1.86,0.43,1.89
LSXMK,2018-06-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,45.36,1196227.0,-3.734e-05,218817.0,45.3,45.95,45.71,0.001584,0.002636,0.000758,9925539.12,16.11062170245775,-0.0001276664678234,0.00020852,10222077.95,1.7308400587964603,54260856.72,0.0163203133500163,0.0001495303170492,-0.0010124501759012,1.0250553586824985e-06,0.0001805747354395,0.00020852,-0.0001274899999999,-9.636000000000024e-05,0.00064488,0.00020852,47.9,0.9469728601252608,1.0002445087190122,6.047,0.91,10.974,43.615,44.039,12.85,12.85,1.803,5.122,0.0,0.218,0.349,0.285,0.59,0.229,0.382,0.069,0.097,0.091,-0.391,0.116,0.086,0.116,-2.068,0.743,0.115,0.455,0.305,0.313,0.402,0.052,0.051,0.035,0.0,0.276,0.257,3.792,0.026,0.24,0.584,0.658,0.663,0.153,0.837,9.12,0.571,0.429,0.435,1.15,4.252,4.257,0.144,0.293,0.293,46.891,8.947,0.194,23.281,2.652,0.237,0.521,6.851,0.0,0.0,0.0,-0.026,0.796,0.11,0.0,1.9,0.33,1.99
LSXMK,2018-07-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,47.23,517665.0,-1.058e-05,217895.0,47.0,47.4844,47.29,0.005536,0.0055,0.004885,10291180.85,16.14679785827182,-8.182318836413849e-05,-3.583e-05,9925539.12,1.1200870668675578,24449317.95,0.0142465753424658,0.0001028017224551,-0.2348753758750481,0.0551664421924451,0.0114776054902567,-3.583e-05,-8.175999999999996e-05,3.6969999999999776e-05,0.00035187,-3.583e-05,48.49,0.9740152608785316,0.3538489760681795,6.27,0.91,10.974,45.413,45.854,13.38,13.38,1.869,5.31,0.0,0.218,0.349,0.285,0.59,0.229,0.382,0.069,0.097,0.091,-0.391,0.116,0.086,0.116,-2.068,0.743,0.115,0.455,0.305,0.313,0.402,0.052,0.051,0.035,0.0,0.276,0.257,3.792,0.026,0.24,0.584,0.658,0.663,0.153,0.837,9.12,0.571,0.429,0.435,1.15,4.252,4.257,0.144,0.293,0.293,46.891,8.947,0.194,23.281,2.652,0.237,0.521,6.851,0.0,0.0,0.0,-0.026,0.825,0.114,0.0,1.96,0.29,1.83
LSXMK,2018-08-31,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,47.04,707197.0,3.413e-05,217895.0,46.61,47.3,46.77,0.000301,0.003133,0.000134,10249780.8,16.142766877954166,9.786876853068448e-05,-2.977e-05,10241065.0,1.0074234466825471,33266546.88,0.0220816807803621,6.980406263814096e-05,0.0042465297393119,1.803301482686062e-05,0.000331536589175,-2.977e-05,9.790000000000008e-05,-0.00017882,-0.00021715,-2.977e-05,48.49,0.9700969272014848,1.2485939612765338,7.914,0.827,11.084,35.636,35.908,12.888,12.888,1.834,5.082,0.0,0.222,0.347,0.283,0.586,0.227,0.388,0.068,0.1,0.089,-0.391,0.117,0.088,0.117,-2.162,0.722,0.115,0.456,0.307,0.316,0.403,0.053,0.052,0.034,0.0,0.283,0.26,3.837,0.026,0.245,0.592,0.647,0.674,0.153,0.83,9.166,0.582,0.428,0.437,1.139,4.243,4.128,0.14,0.283,0.283,46.891,8.947,0.196,23.316,2.555,0.237,0.521,6.851,0.0,0.0,0.0,-0.027,0.824,0.118,0.0,2.03,0.24,1.92
LSXMK,2018-09-30,LIBERTY MEDIA CORP 3RD NEW,11.0,3.0,9999,43.45,1220615.0,4.857e-05,215605.0,43.14,43.6327,43.14,9e-05,0.000967,-7e-06,9368037.25,16.05281416055409,-0.0007347829130015,4.63e-06,10245422.9,1.7535224436660393,53035721.75,0.0255282634345167,0.0002357496282806,0.0007819137415181,6.113890991748568e-07,0.0002006211648789,4.63e-06,-0.0007345599999999,-6.285000000000027e-05,-0.00011423,4.63e-06,48.49,0.8960610435141266,0.9257310547575424,7.233,0.827,11.084,32.917,33.168,11.904,11.904,1.676,4.645,0.0,0.222,0.347,0.283,0.586,0.227,0.388,0.068,0.1,0.089,-0.391,0.117,0.088,0.117,-2.162,0.722,0.115,0.456,0.307,0.316,0.403,0.053,0.052,0.034,0.0,0.283,0.26,3.837,0.026,0.245,0.592,0.647,0.674,0.153,0.83,9.166,0.582,0.428,0.437,1.139,4.243,4.128,0.14,0.283,0.283,46.891,8.947,0.196,23.316,2.555,0.237,0.521,6.851,0.0,0.0,0.0,-0.027,0.753,0.109,0.0,2.13,0.24,1.84
